"","X","obsid","species","duration","duration_minutes","duration_seconds","attempts","Rinter","Rintra","Iinter","Iintra","Successes","Ind_Rinter","Ind_Rintra","Ind_Iinter","Ind_Iintra","Ind_Successes"
"808",809,"070606ChrisAM","Phleg","1:15:00",1.25,75,2,0,1,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE
"809",810,"070606ChrisAM","Phleg","1:49:00",1.81666666666667,109,1,0,0,1,0,1,FALSE,FALSE,TRUE,FALSE,TRUE
"810",811,"070606ChrisAM","Phleg","2:25:00",2.41666666666667,145,3,0,1,0,0,1,FALSE,TRUE,FALSE,FALSE,TRUE
"811",812,"070606ChrisAM","Phleg","2:32:00",2.53333333333333,152,3,0,0,0,1,2,FALSE,FALSE,FALSE,TRUE,TRUE
"812",813,"070606ChrisAM","Phleg","4:01:00",4.01666666666667,241,3,0,0,0,1,3,FALSE,FALSE,FALSE,TRUE,TRUE
"813",814,"070606ChrisAM","Phleg","1:42:00",1.7,102,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"814",815,"070606ChrisAM","Phleg","1:04:00",1.06666666666667,64,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"815",816,"070606ChrisAM","Phleg","1:06:00",1.1,66,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
"816",817,"070606ChrisAM","Phleg","1:28:00",1.46666666666667,88,1,0,0,2,0,1,FALSE,FALSE,TRUE,FALSE,TRUE
"817",818,"070606ChrisAM","Phleg","2:11:00",2.18333333333333,131,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"818",819,"070606ChrisAM","Phleg","1:17:00",1.28333333333333,77,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"819",820,"070606ChrisAM","Phleg","1:05:00",1.08333333333333,65,0,0,1,2,0,0,FALSE,TRUE,TRUE,FALSE,FALSE
"820",821,"070606ChrisAM","Phleg","2:06:00",2.1,126,4,0,0,0,1,0,FALSE,FALSE,FALSE,TRUE,FALSE
"821",822,"070606ChrisAM","Phleg","2:22:00",2.36666666666667,142,3,0,0,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE
"822",823,"070606ChrisAM","Phleg","2:01:00",2.01666666666667,121,4,0,0,2,0,1,FALSE,FALSE,TRUE,FALSE,TRUE
"823",824,"070606ChrisAM","Phleg","3:10:00",3.16666666666667,190,3,0,0,1,0,1,FALSE,FALSE,TRUE,FALSE,TRUE
"824",825,"070606ChrisAM","Phleg","3:55:00",3.91666666666667,235,2,0,0,0,2,2,FALSE,FALSE,FALSE,TRUE,TRUE
"825",826,"070606ChrisAM","Phleg","2:25:00",2.41666666666667,145,3,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"826",827,"070606ChrisAM","Phleg","1:02:00",1.03333333333333,62,4,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"827",828,"070606ChrisAM","Phleg","2:15:00",2.25,135,4,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,TRUE
"828",829,"070606ChrisAM","Phleg","2:28:00",2.46666666666667,148,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"829",830,"070609KathyAM","Phleg","1:36:00",1.6,96,2,0,0,1,0,2,FALSE,FALSE,TRUE,FALSE,TRUE
"830",831,"070609KathyAM","Phleg","1:16:00",1.26666666666667,76,0,0,0,3,0,0,FALSE,FALSE,TRUE,FALSE,FALSE
"831",832,"070609KathyAM","Phleg","1:49:00",1.81666666666667,109,1,0,0,3,0,1,FALSE,FALSE,TRUE,FALSE,TRUE
"832",833,"070609KathyAM","Phleg","1:16:00",1.26666666666667,76,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"833",834,"070609KathyAM","Phleg","2:37:00",2.61666666666667,157,2,0,1,0,0,2,FALSE,TRUE,FALSE,FALSE,TRUE
"834",835,"070611KathyAM","Phleg","2:00:00",2,120,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"835",836,"070611KathyAM","Phleg","1:05:00",1.08333333333333,65,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"836",837,"070611KathyAM","Phleg","4:14:00",4.23333333333333,254,1,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,TRUE
"837",838,"070611KathyAM","Phleg","1:25:00",1.41666666666667,85,1,0,0,0,1,0,FALSE,FALSE,FALSE,TRUE,FALSE
"838",839,"070611KathyAM","Phleg","2:07:00",2.11666666666667,127,0,0,0,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE
"839",840,"070611KathyAM","Phleg","2:41:00",2.68333333333333,161,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"840",841,"070611KathyAM","Phleg","1:16:00",1.26666666666667,76,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"841",842,"070611ChrisAM","Phleg","1:50:00",1.83333333333333,110,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"842",843,"070609KathyAM","Phleg","1:07:00",1.11666666666667,67,1,0,0,2,0,1,FALSE,FALSE,TRUE,FALSE,TRUE
"843",844,"070609KathyAM","Phleg","2:26:00",2.43333333333333,146,4,0,0,0,0,4,FALSE,FALSE,FALSE,FALSE,TRUE
"844",845,"070611KathyAM","Phleg","1:44:00",1.73333333333333,104,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"845",846,"070611KathyAM","Phleg","2:45:00",2.75,165,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"846",847,"070611KathyAM","Phleg","1:11:00",1.18333333333333,71,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"847",848,"070611KathyAM","Phleg","1:14:00",1.23333333333333,74,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"848",849,"070611KathyAM","Phleg","4:11:00",4.18333333333333,251,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"849",850,"070611KathyAM","Phleg","2:49:00",2.81666666666667,169,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"850",851,"070611KathyAM","Phleg","1:19:00",1.31666666666667,79,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"851",852,"070611KathyAM","Phleg","2:43:00",2.71666666666667,163,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"852",853,"070611KathyAM","Phleg","2:35:00",2.58333333333333,155,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"853",854,"070611KathyAM","Phleg","2:35:00",2.58333333333333,155,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"854",855,"070612ChrisAM","D. mer","1:28:00",1.46666666666667,88,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"855",856,"070612ChrisAM","D. mer","1:24:00",1.4,84,3,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE,TRUE
"856",857,"070612ChrisAM","D. mer","2:00:00",2,120,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"857",858,"070612ChrisAM","D. mer","1:57:00",1.95,117,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"858",859,"070612ChrisAM","D. mer","2:08:00",2.13333333333333,128,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"859",860,"070612ChrisAM","D. mer","0:52:00",0.866666666666667,52,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"860",861,"070612KathyAM","D. mer","4:02:00",4.03333333333333,242,3,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"861",862,"070613SharonPM","D. mer","4:05:00",4.08333333333333,245,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"862",863,"070609ElianaAM","Rheg","2:10:00",2.16666666666667,130,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"863",864,"070609ElianaAM","Rheg","2:26:00",2.43333333333333,146,3,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"864",865,"070609ElianaAM","Rheg","3:40:00",3.66666666666667,220,3,0,1,0,0,2,FALSE,TRUE,FALSE,FALSE,TRUE
"865",866,"070609ElianaAM","Rheg","1:36:00",1.6,96,1,0,0,0,1,1,FALSE,FALSE,FALSE,TRUE,TRUE
"866",867,"070609ElianaAM","Rheg","2:14:00",2.23333333333333,134,3,0,0,0,1,2,FALSE,FALSE,FALSE,TRUE,TRUE
"867",868,"070612ChrisAM","Rheg","1:31:00",1.51666666666667,91,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"868",869,"070612ChrisAM","Rheg","2:00:00",2,120,3,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"869",870,"070612ChrisAM","Rheg","0:51:00",0.85,51,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"870",871,"070613SharonPM","Rheg","1:32:00",1.53333333333333,92,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"871",872,"070613SharonPM","Rheg","1:42:00",1.7,102,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"872",873,"070613SharonPM","Rheg","2:20:00",2.33333333333333,140,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"873",874,"070613SharonPM","Rheg","0:51:00",0.85,51,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"874",875,"070613SharonAM","Rheg","0:39:00",0.65,39,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"875",876,"070612ChrisAM","G. sal","2:08:00",2.13333333333333,128,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
"876",877,"070612KathyAM","G. sal","1:59:00",1.98333333333333,119,3,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"877",878,"070614RaniAM","M. fort","1:21:00",1.35,81,0,1,0,1,0,0,TRUE,FALSE,TRUE,FALSE,FALSE
"878",879,"070614RaniAM","M. fort","4:04:00",4.06666666666667,244,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"879",880,"070614RaniAM","M. fort","3:37:00",3.61666666666667,217,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"880",881,"070614RaniAM","M. fort","1:50:00",1.83333333333333,110,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"881",882,"070614RaniAM","M. fort","1:52:00",1.86666666666667,112,2,0,0,1,0,2,FALSE,FALSE,TRUE,FALSE,TRUE
"882",883,"070614RaniAM","M. fort","0:48:00",0.8,48,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"883",884,"070615RaniAM","M. fort","1:27:00",1.45,87,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"884",885,"070615RaniAM","M. fort","0:48:00",0.8,48,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"885",886,"070614RaniAM","Rheg","2:41:00",2.68333333333333,161,1,0,0,1,0,1,FALSE,FALSE,TRUE,FALSE,TRUE
"886",887,"070614RaniAM","Rheg","2:50:00",2.83333333333333,170,5,1,0,2,0,4,TRUE,FALSE,TRUE,FALSE,TRUE
"887",888,"070614RaniAM","Rheg","1:09:00",1.15,69,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"888",889,"070614RaniAM","Rheg","1:14:00",1.23333333333333,74,3,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"889",890,"070614RaniAM","Rheg","2:12:00",2.2,132,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"890",891,"070614RaniAM","Rheg","0:57:00",0.95,57,0,0,1,0,1,0,FALSE,TRUE,FALSE,TRUE,FALSE
"891",892,"070614RaniAM","Rheg","1:14:00",1.23333333333333,74,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"892",893,"070614RaniAM","Rheg","1:28:00",1.46666666666667,88,2,0,1,0,0,2,FALSE,TRUE,FALSE,FALSE,TRUE
"893",894,"070614RaniAM","Rheg","1:07:00",1.11666666666667,67,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"894",895,"070614RaniAM","Rheg","1:00:00",1,60,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"895",896,"070614RaniAM","Rheg","2:14:00",2.23333333333333,134,5,0,0,0,0,4,FALSE,FALSE,FALSE,FALSE,TRUE
"896",897,"070614RaniAM","Rheg","1:33:00",1.55,93,3,1,0,0,0,2,TRUE,FALSE,FALSE,FALSE,TRUE
"897",898,"070614RaniAM","Rheg","1:42:00",1.7,102,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"898",899,"070614RaniAM","Rheg","1:51:00",1.85,111,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"899",900,"070615RaniAM","Rheg","1:08:00",1.13333333333333,68,4,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,TRUE
"900",901,"070615RaniAM","Rheg","0:41:00",0.683333333333333,41,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"901",902,"070615RaniAM","Rheg","2:42:00",2.7,162,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"902",903,"070615RaniAM","Rheg","1:15:00",1.25,75,2,2,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
"903",904,"070615RaniAM","Rheg","1:17:00",1.28333333333333,77,2,2,0,0,0,1,TRUE,FALSE,FALSE,FALSE,TRUE
"904",905,"070615RaniAM","Rheg","1:33:00",1.55,93,3,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"905",906,"070615RaniAM","Rheg","1:30:00",1.5,90,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
"906",907,"070615RaniAM","Rheg","1:40:00",1.66666666666667,100,3,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"907",908,"070615RaniAM","Rheg","2:58:00",2.96666666666667,178,5,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"908",909,"070615RaniAM","Rheg","1:35:00",1.58333333333333,95,3,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE
"909",910,"070615RaniAM","Rheg","1:24:00",1.4,84,3,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE
"910",911,"070615RaniAM","Rheg","1:13:00",1.21666666666667,73,2,0,1,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE
"911",912,"070615RaniAM","Rheg","1:21:00",1.35,81,3,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
